Year,Sno,ID,Candidate,Constituency,Party,Criminal Cases,Education,Total Assets,Total Liabilities,Constituency Type,State
2024,2593,4221,Girraj Singh Dhakrey,FATEHPUR SIKRI,"Proutist Bloc, India",0,12th Pass,"Rs 11,66,019~ 11 Lacs+",Rs 0~,,Uttar Pradesh
2024,2594,4539,Gitaben Manubhai Machhi,BHARUCH,Malwa Congress,0,5th Pass,"Rs 4,98,500~ 4 Lacs+",Rs 0~,,Gujarat
2024,2595,6520,Gitanjali Shashikant Koli,NANDURBAR,IND,0,12th Pass,,,,Maharashtra
2024,2596,8044,Gnyanendra Behera,SAMBALPUR,IND,0,12th Pass,"Rs 97,22,000~ 97 Lacs+",Rs 0~,,Odisha
2024,2597,7689,Gnyanendra Behera,BARGARH,IND,0,12th Pass,"Rs 97,22,000~ 97 Lacs+",Rs 0~,,Odisha
2024,2598,736,Gobin Biswakarma,LAKHIMPUR,IND,0,12th Pass,"Rs 30,85,000~ 30 Lacs+",Rs 0~,,Assam
2024,2599,9398,Gobinda Chandra Bhoi,BALASORE,National Apni Party,0,Post Graduate,"Rs 34,08,300~ 34 Lacs+",Rs 0~,,Odisha
2024,2600,5395,Godam Nagesh,ADILABAD,BJP,1,Post Graduate,,,,Telangana
2024,2601,6109,Godugupati Veera Raghavulu,ELURU,Pyramid Party of India,0,10th Pass,"Rs 2,00,000~ 2 Lacs+",Rs 0~,,Andhra Pradesh
2024,2602,5535,Gogula Sugunamma,NANDYAL,Jai Maha Bharath Party,0,5th Pass,"Rs 7,85,000~ 7 Lacs+",Rs 0~,,Andhra Pradesh
2024,2603,7271,Gohil Manisha Shivram,MUMBAI SOUTH,IND,3,10th Pass,"Rs 45,40,800~ 45 Lacs+","Rs 12,52,760~ 12 Lacs+",,Maharashtra
2024,2604,6482,Gokul Bapurao Sawase,BEED,IND,0,10th Pass,"Rs 8,96,249~ 8 Lacs+","Rs 3,78,734~ 3 Lacs+",,Maharashtra
2024,2605,3208,Gokul Premdas Chavhan,YAVATMAL - WASHIM,IND,0,12th Pass,,,,
2024,2606,1824,Gokulam Suresh Kumar,KOLLAM,IND,0,10th Pass,"Rs 26,50,022~ 26 Lacs+","Rs 19,68,000~ 19 Lacs+",,Kerala
2024,2607,8012,Gokulananda Mishra,CUTTACK,IND,0,Graduate,"Rs 14,46,272~ 14 Lacs+",Rs 0~,,Odisha
2024,2608,5761,Goli Saidulu,NALGONDA,IND,0,12th Pass,"Rs 23,023~ 23 Thou+",Rs 0~,,Telangana
2024,2609,5585,Goli. Naresh,NIZAMABAD,Dalita Bahujana Party,0,Post Graduate,Nil,Rs 0~,,Telangana
2024,2610,5877,Gollapally Saya Goud,MEDAK,Pyramid Party of India,0,12th Pass,,,,Telangana
2024,2611,5303,Gollu Krishna,MACHILIPATNAM,INC,6,Others,"Rs 2,50,66,000~ 2 Crore+","Rs 85,00,000~ 85 Lacs+",,Andhra Pradesh
2024,2612,393,Gomati Dharampal Kataria,CHURU,Bharat Rakshak Party (Democratic),0,Literate,"Rs 2,48,08,500~ 2 Crore+","Rs 30,35,000~ 30 Lacs+",,Rajasthan
2024,2613,5874,Gondhi Bhujangamu,MEDAK,IND,0,10th Pass,"Rs 32,00,000~ 32 Lacs+","Rs 20,00,000~ 20 Lacs+",,Telangana
2024,2614,7076,Gone Srinivas Reddy,CHEVELLA,IND,0,Graduate,"Rs 10,94,940~ 10 Lacs+",Rs 0~,,Telangana
2024,2615,321,Gonnade Yogesh Namdeorao,GADCHIROLI - CHIMUR,BSP,0,Post Graduate,,,,Maharashtra
2024,2616,2755,Gopal Chandra Paul,KARIMGANJ,IND,0,12th Pass,"Rs 20,71,699~ 20 Lacs+",Rs 0~,,Assam
2024,2617,480,Gopal Chettri,SIKKIM,INC,0,10th Pass,"Rs 1,22,33,814~ 1 Crore+",Rs 0~,,Sikkim
2024,2618,5055,Gopal Jee Thakur,DARBHANGA,BJP,1,Doctorate,"Rs 3,90,78,830~ 3 Crore+","Rs 68,75,610~ 68 Lacs+",,Bihar
2024,2619,2701,Gopal Kumar Mahto,KATIHAR,BSP,0,10th Pass,"Rs 13,20,000~ 13 Lacs+",Rs 0~,,Bihar
2024,2620,1759,Gopal Lama,DARJEELING,AITC,0,Post Graduate,,,,West Bengal
2024,2621,4404,Gopal M.P. Garampalli,BIDAR,IND,0,Post Graduate,"Rs 4,000~ 4 Thou+",Rs 0~,,Karnataka
2024,2622,7929,Gopal Mondal,GHATAL,IND,1,Graduate,"Rs 6,37,500~ 6 Lacs+","Rs 40,000~ 40 Thou+",,West Bengal
2024,2623,7974,Gopal Murmu,BANKURA,Ambedkarite Party of India,0,10th Pass,"Rs 2,44,500~ 2 Lacs+",Rs 0~,,West Bengal
2024,2624,1608,Gopal P,NAMAKKAL,IND,0,10th Pass,"Rs 40,03,000~ 40 Lacs+","Rs 19,45,000~ 19 Lacs+",,Tamil Nadu
2024,2625,4122,Gopal Prasad Khunte,JANJGIR-CHAMPA,Bhartiya Shakti Chetna Party,0,12th Pass,,,,Chhattisgarh
2024,2626,9349,Gopal Singh,GHOSI,Azad Adhikar Sena,1,12th Pass,"Rs 74,59,648~ 74 Lacs+","Rs 1,40,000~ 1 Lacs+",,Uttar Pradesh
2024,2627,8384,Gopal Swroop Joshi,ALLAHABAD,IND,0,12th Pass,"Rs 3,28,000~ 3 Lacs+",Rs 0~,,Uttar Pradesh
2024,2628,4904,Gopal Yeshvant Jadhav,MADHA,Bharatheeya Jawan Kisan Party,0,Graduate Professional,"Rs 80,80,000~ 80 Lacs+",Rs 0~,,Maharashtra
2024,2629,1206,Gopalakrishnan M,POLLACHI,New Generation People’s Party,0,8th Pass,"Rs 11,30,60,457~ 11 Crore+","Rs 54,10,000~ 54 Lacs+",,Tamil Nadu
2024,2630,1561,Gopalakrishnan S,MADURAI,IND,0,10th Pass,,,,Tamil Nadu
2024,2631,1331,Gopalakrishnan S,COIMBATORE,IND,0,Graduate Professional,"Rs 30,33,000~ 30 Lacs+","Rs 8,10,000~ 8 Lacs+",,Tamil Nadu
2024,2632,9053,Gopan Sardar,JADAVPUR,Mulnibasi Party of India,0,Graduate,"Rs 7,90,147~ 7 Lacs+",Rs 0~,,West Bengal
2024,2633,8837,Gopi Chand Attari,HAMIRPUR,IND,0,Post Graduate,"Rs 5,38,000~ 5 Lacs+",Rs 0~,,Uttar Pradesh
2024,2634,379,Gopi Chand Meghwal,BIKANER,IND,0,Graduate Professional,"Rs 2,15,000~ 2 Lacs+","Rs 5,58,000~ 5 Lacs+",,Rajasthan
2024,2635,5561,Gopi Chendriah,NIZAMABAD,IND,0,Illiterate,,,,Telangana
2024,2636,1305,Gopi Deepak,SRIPERUMBUDUR,IND,0,10th Pass,"Rs 5,41,053~ 5 Lacs+","Rs 1,17,360~ 1 Lacs+",,Tamil Nadu
2024,2637,8769,Gopin Soren,RAJMAHAL,CPI(M),0,Graduate,"Rs 28,03,991~ 28 Lacs+",Rs 0~,,Jharkhand
2024,2638,1531,Gopinath K,KRISHNAGIRI,INC,0,10th Pass,"Rs 12,34,05,500~ 12 Crore+","Rs 1,14,98,082~ 1 Crore+",,Tamil Nadu
2024,2639,1567,Gopison M.M.,MADURAI,IND,0,Post Graduate,"Rs 1,08,70,000~ 1 Crore+","Rs 54,88,311~ 54 Lacs+",,Tamil Nadu
2024,2640,6086,Gorakh Narayan Ghodke,PUNE,IND,0,5th Pass,,,,Maharashtra
2024,2641,6851,Goraksh Kasabe,SHIRUR,IND,0,12th Pass,"Rs 4,61,262~ 4 Lacs+","Rs 2,89,733~ 2 Lacs+",,Maharashtra
2024,2642,4279,Gordhanbhai Mangabhai Gohel,JUNAGADH,IND,0,8th Pass,"Rs 2,22,224~ 2 Lacs+",Rs 0~,,Gujarat
2024,2643,4946,Gore Netaji Nagnath,OSMANABAD,Desh Janhit Party,1,Graduate Professional,"Rs 5,98,66,000~ 5 Crore+","Rs 9,00,000~ 9 Lacs+",,Maharashtra
2024,2644,7965,Gorish Roy,PURULIA,IND,0,Graduate,"Rs 38,40,172~ 38 Lacs+","Rs 7,50,000~ 7 Lacs+",,West Bengal
2024,2645,6698,Gottumukkala Shivaji,NARSAPURAM,IND,3,Post Graduate,,,,Andhra Pradesh
2024,2646,7973,Gour Chandra Hembram,BANKURA,IND,0,Post Graduate,"Rs 1,45,73,184~ 1 Crore+","Rs 44,00,000~ 44 Lacs+",,West Bengal
2024,2647,8966,Gouri Biswas,DUM DUM,IND,0,Graduate,"Rs 69,42,731~ 69 Lacs+","Rs 4,320~ 4 Thou+",,West Bengal
2024,2648,3515,Gouri Sankar Ghosh,MURSHIDABAD,BJP,5,Post Graduate,"Rs 64,43,044~ 64 Lacs+","Rs 12,21,000~ 12 Lacs+",,West Bengal
2024,2649,76,Gouri Sankar Nandi,TRIPURA WEST,IND,0,12th Pass,"Rs 12,20,000~ 12 Lacs+",Rs 0~,,Tripura
2024,2650,5876,Gouti Mallesh,MEDAK,IND,0,10th Pass,,,,Telangana
2024,2651,4940,Govardhan Subrao Nimbalkar,OSMANABAD,IND,0,5th Pass,"Rs 12,36,000~ 12 Lacs+",Rs 0~,,Maharashtra
2024,2652,5247,Goverdhan Bajireddy,NIZAMABAD,BRS,0,Graduate,"Rs 4,61,97,064~ 4 Crore+",Rs 0~,,Telangana
2024,2653,1786,Govind Bhaiyya Ramrao Deshmukh,PARBHANI,IND,1,8th Pass,"Rs 94,27,435~ 94 Lacs+","Rs 27,00,000~ 27 Lacs+",,Maharashtra
2024,2654,594,Govind Bhalavi,CHHINDWARA,IND,0,5th Pass,"Rs 7,97,000~ 7 Lacs+",Rs 0~,,Madhya Pradesh
2024,2655,6533,Govind Gangaram Herode,MAVAL,IND,0,Graduate,,,,Maharashtra
2024,2656,7073,Govind Lal,CHEVELLA,IND,0,Post Graduate,"Rs 6,13,915~ 6 Lacs+",Rs 0~,,Telangana
2024,2657,8407,Govind Lal,JAUNPUR,IND,0,Post Graduate,"Rs 5,51,500~ 5 Lacs+",Rs 0~,,Uttar Pradesh
2024,2658,1886,Govind Makthappa Karjol,CHITRADURGA,BJP,0,10th Pass,"Rs 4,32,43,598~ 4 Crore+",Rs 0~,,Karnataka
2024,2659,380,Govind Ram Meghwal,BIKANER,INC,0,Post Graduate,"Rs 5,73,83,048~ 5 Crore+","Rs 1,77,39,645~ 1 Crore+",,Rajasthan
2024,2660,2176,Govindaiah,BANGALORE NORTH,BSP,0,8th Pass,,,,Karnataka
2024,2661,7025,Govindamma,MAHBUBNAGAR,IND,0,Illiterate,Nil,Rs 0~,,Telangana
2024,2662,842,Govindaraj S R,KALLAKURICHI,IND,0,5th Pass,"Rs 6,28,000~ 6 Lacs+",Rs 0~,,Tamil Nadu
2024,2663,1009,Govindhan A,SALEM,IND,0,Literate,"Rs 10,99,429~ 10 Lacs+",Rs 0~,,Tamil Nadu
2024,2664,1286,Govindharaju M.G,SIVAGANGA,IND,0,Graduate Professional,"Rs 5,15,000~ 5 Lacs+",Rs 0~,,Tamil Nadu
2024,2665,669,Gowardhan Devrao Kumbhare,RAMTEK,Viro Ke Vir Indian Party,0,Post Graduate,,,,Maharashtra
2024,2666,312,Gowardhan Namdeo Somdeve,RAMTEK,IND,0,Doctorate,"Rs 1,48,27,000~ 1 Crore+",Rs 0~,,Maharashtra
2024,2667,4608,Gowardhan Rathia,RAIGARH,IND,0,12th Pass,"Rs 5,40,000~ 5 Lacs+",Rs 0~,,Chhattisgarh
2024,2668,5984,Gowlikar Sony,SECUNDERABAD,Social Justice Party of India,0,Graduate Professional,"Rs 83,20,000~ 83 Lacs+","Rs 83,00,000~ 83 Lacs+",,Telangana
2024,2669,6662,Gudavalli Venkata Kedareswara Rao,MACHILIPATNAM,IND,0,Graduate,"Rs 32,68,367~ 32 Lacs+","Rs 9,73,120~ 9 Lacs+",,Andhra Pradesh
2024,2670,6809,Guddanti Seshubabu,ONGOLE,IND,0,10th Pass,,,,Andhra Pradesh
2024,2671,5600,Gudishe Mohan,KARIMNAGAR,IND,0,Post Graduate,"Rs 40,84,155~ 40 Lacs+",Rs 0~,,Telangana
2024,2672,5746,Guguloth Shekar Naik,MAHABUBABAD,IND,0,Graduate,"Rs 18,70,000~ 18 Lacs+","Rs 1,00,000~ 1 Lacs+",,Telangana
2024,2673,6617,Gujjula Lalitha,VIJAYAWADA,SUCI(C),0,Graduate Professional,"Rs 14,86,282~ 14 Lacs+",Rs 0~,,Andhra Pradesh
2024,2674,7447,Gulab Chander Barma,BANDA,Rashtra Uday Party,0,Graduate,"Rs 7,97,981~ 7 Lacs+",Rs 0~,,Uttar Pradesh
2024,2675,6924,Gulab Dayaram Bhil,RAVER,Bharat Adivasi Party,0,12th Pass,,,,Maharashtra
2024,2676,7341,Gulab Mohan Barde,DINDORI,Prabuddha Republican Party,0,Literate,"Rs 3,81,000~ 3 Lacs+",Rs 0~,,Maharashtra
2024,2677,9508,Gulab Prasad,PATNA SAHIB,Loktantrik Samajwadi Party,0,Graduate,"Rs 27,20,000~ 27 Lacs+",Rs 0~,,Bihar
2024,2678,606,Gulab Singh,JABALPUR,IND,0,8th Pass,"Rs 5,150~ 5 Thou+",Rs 0~,,Madhya Pradesh
2024,2679,8416,Gulab Singh Narwal,AMBALA,Peoples Party of India (Democratic),0,Doctorate,"Rs 2,43,50,444~ 2 Crore+","Rs 14,80,000~ 14 Lacs+",,Haryana
2024,2680,4112,Gulab Yadav,JHANJHARPUR,BSP,2,Literate,,,,Bihar
2024,2681,3602,Gulabsinh Somsinh Chauhan,PANCHMAHAL,INC,0,Graduate,"Rs 1,57,16,368~ 1 Crore+","Rs 7,56,288~ 7 Lacs+",,Gujarat
2024,2682,4077,Guleshwar Painkra,RAIGARH,Bhartiya Shakti Chetna Party,0,Graduate,"Rs 3,03,000~ 3 Lacs+",Rs 0~,,Chhattisgarh
2024,2683,8184,Guljar Singh,CHANDNI CHOWK,Peoples Party of India (Democratic),0,Graduate,"Rs 1,03,61,237~ 1 Crore+",Rs 0~,,NCT OF Delhi
2024,2684,4196,Gulshan Akhter,ANANTNAG-RAJOURI,IND,0,Post Graduate,"Rs 2,50,000~ 2 Lacs+",Rs 0~,,Jammu and Kashmir
2024,2685,8597,Gulshan Kashyap,KARNAL,IND,0,Post Graduate,,,,Haryana
2024,2686,5099,Gumma Thanuja Rani,ARAKU,YSRCP,0,Graduate Professional,"Rs 23,54,678~ 23 Lacs+",Rs 0~,,Andhra Pradesh
2024,2687,7946,Gunadhar Sing,JHARGRAM,IND,0,Graduate Professional,"Rs 92,06,486~ 92 Lacs+","Rs 1,118~ 1 Thou+",,West Bengal
2024,2688,793,Gunasekaran. K,VILUPPURAM,IND,0,Illiterate,Nil,Rs 0~,,Tamil Nadu
2024,2689,1691,Gunjan Kumar,NAWADA,IND,0,12th Pass,"Rs 5,70,65,762~ 5 Crore+","Rs 20,00,000~ 20 Lacs+",,Bihar
2024,2690,635,Gunjan Singh,SHAHDOL,IND,0,8th Pass,,,,Madhya Pradesh
2024,2691,495,Gunwant Harichandra Somkuwar,NAGPUR,Bharatheeya Jawan Kisan Party,0,12th Pass,"Rs 45,57,500~ 45 Lacs+","Rs 7,00,000~ 7 Lacs+",,Maharashtra
2024,2692,9288,Gurbachan Singh,PATIALA,IND,0,Graduate Professional,"Rs 73,59,000~ 73 Lacs+",Rs 0~,,Punjab
2024,2693,8937,Gurbaksh Singh Chauhan,FARIDKOT,BSP,0,10th Pass,"Rs 88,78,000~ 88 Lacs+",Rs 0~,,Punjab
2024,2694,8947,Gurbarn Singh,BATHINDA,IND,0,Post Graduate,"Rs 8,16,64,949~ 8 Crore+","Rs 3,73,78,234~ 3 Crore+",,Punjab
2024,2695,9261,Gurcharan Singh,FIROZPUR,IND,0,8th Pass,,,,Punjab
2024,2696,9657,Gurcharan Singh Bhullar,FIROZPUR,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),2,10th Pass,"Rs 2,83,70,060~ 2 Crore+",Rs 0~,,Punjab
2024,2697,9259,Gurcharan Singh Mann,FARIDKOT,CPI,0,Post Graduate,"Rs 3,21,86,663~ 3 Crore+",Rs 0~,,Punjab
2024,2698,8897,Gurdeep Singh Bittu,JALANDHAR,IND,0,5th Pass,"Rs 11,77,000~ 11 Lacs+",Rs 0~,,Punjab
2024,2699,9168,Gurdeep Singh Kahlon,LUDHIANA,IND,4,Graduate Professional,"Rs 31,70,000~ 31 Lacs+",Rs 0~,,Punjab
2024,2700,9161,Gurdial Singh,KHADOOR SAHIB,CPI,0,10th Pass,,,,Punjab
2024,2701,9659,Gurinder Singh,GURDASPUR,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),1,Graduate,"Rs 7,86,78,283~ 7 Crore+","Rs 28,29,831~ 28 Lacs+",,Punjab
2024,2702,9130,Gurinder Singh Sabhi Gill,AMRITSAR,IND,0,Graduate,"Rs 46,000~ 46 Thou+",Rs 0~,,Punjab
2024,2703,8734,Gurjeet Singh Aujla,AMRITSAR,INC,0,Graduate,"Rs 5,35,08,591~ 5 Crore+","Rs 1,37,81,750~ 1 Crore+",,Punjab
2024,2704,9242,Gurmeet Singh,FARIDKOT,IND,0,12th Pass,"Rs 1,25,000~ 1 Lacs+",Rs 0~,,Punjab
2024,2705,8730,Gurmeet Singh Hayer,SANGRUR,AAP,2,Graduate Professional,,,,Punjab
2024,2706,9186,Gurmeet Singh Kharay,LUDHIANA,IND,0,Post Graduate,"Rs 1,64,35,000~ 1 Crore+",Rs 0~,,Punjab
2024,2707,8754,Gurmeet Singh Khudian,BATHINDA,AAP,0,10th Pass,"Rs 3,01,54,754~ 3 Crore+",Rs 0~,,Punjab
2024,2708,8942,Gurmeet Singh S/O Gurdev Singh,BATHINDA,IND,0,5th Pass,"Rs 8,43,000~ 8 Lacs+",Rs 0~,,Punjab
2024,2709,9640,Gurmit Singh,ANANDPUR SAHIB,IND,0,8th Pass,"Rs 1,02,40,601~ 1 Crore+",Rs 0~,,Punjab
2024,2710,8753,Gurmit Singh Sodhi,FIROZPUR,BJP,1,10th Pass,,,,Punjab
2024,2711,9226,Gurpreet Kaur Bajwa,GURDASPUR,IND,0,12th Pass,"Rs 25,000~ 25 Thou+",Rs 0~,,Punjab
2024,2712,9277,Gurpreet Singh,FIROZPUR,IND,0,Illiterate,"Rs 2,42,766~ 2 Lacs+",Rs 0~,,Punjab
2024,2713,9149,Gurpreet Singh,KHADOOR SAHIB,IND,0,5th Pass,"Rs 88,500~ 88 Thou+",Rs 0~,,Punjab
2024,2714,8411,Gurpreet Singh,AMBALA,Indian National Lok Dal,0,Graduate Professional,"Rs 2,45,50,000~ 2 Crore+","Rs 14,00,000~ 14 Lacs+",,Haryana
2024,2715,8747,Gurpreet Singh Gp,FATEHGARH SAHIB,AAP,0,12th Pass,,,,Punjab
2024,2716,9121,Gurpreet Singh Rattan,AMRITSAR,Republican Party of India (Athawale),0,Graduate Professional,"Rs 22,36,332~ 22 Lacs+",Rs 0~,,Punjab
2024,2717,8949,Gurpreet Singh Urf Preet Ghaint,BATHINDA,Jan Sewa Driver Party,2,5th Pass,"Rs 13,47,573~ 13 Lacs+","Rs 4,85,000~ 4 Lacs+",,Punjab
2024,2718,5398,Gurrapu Machander,ZAHIRABAD,All India Forward Bloc,0,Graduate Professional,"Rs 2,84,19,000~ 2 Crore+",Rs 0~,,Telangana
2024,2719,9385,Guru Charan Hembram,MAYURBHANJ,Bharatheeya Jawan Kisan Party,0,Graduate,"Rs 32,28,000~ 32 Lacs+","Rs 18,84,093~ 18 Lacs+",,Odisha
2024,2720,7824,Gurudas Ramdas Khairnar,MUMBAI NORTH,IND,1,8th Pass,,,,Maharashtra
2024,2721,5125,Gurumoorthy Maddila,THIRUPATHI,YSRCP,0,Graduate Professional,"Rs 1,32,49,134~ 1 Crore+","Rs 10,97,657~ 10 Lacs+",,Andhra Pradesh
2024,2722,5569,Guyya Saikrishna Murthy,NIZAMABAD,Yuga Thulasi Party,0,Graduate Professional,"Rs 10,000~ 10 Thou+",Rs 0~,,Telangana
2024,2723,8429,Gyan Chand Bainsla,FARIDABAD,Samrat Mihir Bhoj Samaj Party,0,5th Pass,"Rs 22,25,600~ 22 Lacs+",Rs 0~,,Haryana
2024,2724,8582,Gyan Sagar Prasad,JAMSHEDPUR,IND,0,12th Pass,"Rs 8,43,568~ 8 Lacs+",Rs 0~,,Jharkhand
2024,2725,9432,Gyanchandra Bind,GHAZIPUR,IND,0,8th Pass,,,,Uttar Pradesh
2024,2726,9209,Gyaneshwar Jha,GODDA,Jagrook Janta Party,0,Post Graduate,"Rs 2,10,41,149~ 2 Crore+","Rs 20,362~ 20 Thou+",,Jharkhand
2024,2727,5069,Gyaneshwar Patil,KHANDWA,BJP,1,12th Pass,"Rs 7,22,37,099~ 7 Crore+","Rs 54,46,068~ 54 Lacs+",,Madhya Pradesh
2024,2728,8526,Gyaneshwar Prasad,GIRIDIH,Lokhit Adhikar Party,0,8th Pass,"Rs 37,14,000~ 37 Lacs+",Rs 0~,,Jharkhand
2024,2729,2700,Gyaneshwar Soren,KATIHAR,IND,0,Graduate Professional,"Rs 21,49,000~ 21 Lacs+",Rs 0~,,Bihar
2024,2730,7503,Gyani Kumar Sharma,SARAN,Bharatiya Ekta Dal,3,Post Graduate,,,,Bihar
2024,2731,2688,Gyani Ram,ALIGARH,IND,0,8th Pass,"Rs 49,60,000~ 49 Lacs+",Rs 0~,,Uttar Pradesh
2024,2732,7875,Gyanti Devi,PURVI CHAMPARAN,Prabuddha Republican Party,0,8th Pass,"Rs 15,90,000~ 15 Lacs+",Rs 0~,,Bihar
2024,2733,6150,H D Hanumanthe Gowd,HINDUPUR,IND,0,Post Graduate,"Rs 1,74,40,342~ 1 Crore+","Rs 19,32,872~ 19 Lacs+",,Andhra Pradesh
2024,2734,1892,H D Revanna,HASSAN,Purvanchal Mahapanchayat,0,10th Pass,"Rs 31,00,000~ 31 Lacs+","Rs 1,00,000~ 1 Lacs+",,Karnataka
2024,2735,3901,H K Narasimhappa,HAVERI,Samajwadi Janata Party(Karnataka),0,5th Pass,,,,Karnataka
2024,2736,4002,H Suresh Poojari,SHIMOGA,IND,0,5th Pass,"Rs 27,959~ 27 Thou+",Rs 0~,,Karnataka
2024,2737,2596,H V Chandrashekar,BANGALORE RURAL,Viduthalai Chiruthaigal Katchi,0,8th Pass,"Rs 95,90,000~ 95 Lacs+","Rs 3,60,000~ 3 Lacs+",,Karnataka
2024,2738,1899,H. K. Krishna,MYSORE,Karunaadu Party,0,Post Graduate,"Rs 90,000~ 90 Thou+",Rs 0~,,Karnataka
2024,2739,2020,H. P. Shivaprakash,BANGALORE CENTRAL,SUCI(C),0,8th Pass,"Rs 9,62,214~ 9 Lacs+",Rs 0~,,Karnataka
2024,2740,2651,H.D. Kumaraswamy,MANDYA,Janata Dal (Secular),3,Graduate,,,,Karnataka
2024,2741,2650,H.D. Revanna,MANDYA,Purvanchal Mahapanchayat,0,10th Pass,"Rs 16,00,000~ 16 Lacs+","Rs 1,00,000~ 1 Lacs+",,Karnataka
2024,2742,2358,H.K.Swamy Haradanahalli,CHAMARAJANAGAR,IND,1,12th Pass,"Rs 31,37,000~ 31 Lacs+","Rs 3,50,000~ 3 Lacs+",,Karnataka
2024,2743,2667,H.L. Mohan Kumar,TUMKUR,IND,0,8th Pass,"Rs 9,58,002~ 9 Lacs+",Rs 0~,,Karnataka
2024,2744,2978,H.R.Nataraj,BANGALORE NORTH,IND,1,Others,"Rs 17,55,79,225~ 17 Crore+","Rs 2,67,00,000~ 2 Crore+",,Karnataka
2024,2745,3683,Habib Saikh,MURSHIDABAD,All India Secular Front,0,10th Pass,,,,West Bengal
2024,2746,8143,Hafiz Ali,BASTI,All India Forward Bloc,3,Graduate Professional,"Rs 1,21,74,618~ 1 Crore+","Rs 4,61,35,930~ 4 Crore+",,Uttar Pradesh
2024,2747,5543,Hafiz Ataullah Khan,NANDYAL,Social Democratic Party Of India,0,10th Pass,"Rs 10,88,850~ 10 Lacs+","Rs 11,69,997~ 11 Lacs+",,Andhra Pradesh
2024,2748,3624,Hafiz Burhanuddin,DHUBRI,The National Road Map Party of India,0,Post Graduate,"Rs 9,75,744~ 9 Lacs+",Rs 0~,,Assam
2024,2749,3049,Hafiz Rashid Ahmed Choudhury,KARIMGANJ,INC,0,Post Graduate,"Rs 4,79,88,891~ 4 Crore+",Rs 0~,,Assam
2024,2750,2792,Haji Afzal,MEERUT,Sabse Achchhi Party,2,8th Pass,,,,Uttar Pradesh
2024,2751,6527,Hajrat Imamsab Patel,MAVAL,IND,0,8th Pass,"Rs 64,24,000~ 64 Lacs+",Rs 0~,,Maharashtra
2024,2752,4916,Hake Laxman Sopan,MADHA,IND,1,Post Graduate,"Rs 1,05,11,013~ 1 Crore+","Rs 42,00,000~ 42 Lacs+",,Maharashtra
2024,2753,6316,Hakikat Singh,SRINAGAR,Jammu & Kashmir National Panthers Party (Bhim),0,Graduate,"Rs 26,00,00,000~ 26 Crore+","Rs 10,00,000~ 10 Lacs+",,Jammu and Kashmir
2024,2754,2769,Hakim Murmu,BALURGHAT,IND,0,Post Graduate,"Rs 52,639~ 52 Thou+",Rs 0~,,West Bengal
2024,2755,3114,Hamsa S/O Moidutty,PONNANI,IND,0,10th Pass,,,,Kerala
2024,2756,3115,Hamza Kadavandi,PONNANI,IND,0,5th Pass,"Rs 25,78,808~ 25 Lacs+",Rs 0~,,Kerala
2024,2757,3811,Hanamesh . S . H. Shakhapur,KOPPAL,IND,0,12th Pass,"Rs 50,000~ 50 Thou+",Rs 0~,,Karnataka
2024,2758,2732,Haniph,BARMER,IND,0,Literate,"Rs 7,63,367~ 7 Lacs+",Rs 0~,,Rajasthan
2024,2759,9642,Hanish Sharma,ANANDPUR SAHIB,Ekam Sanatan Bharat Dal,0,Graduate,"Rs 42,35,000~ 42 Lacs+",Rs 0~,,Punjab
2024,2760,8751,Hans Raj Hans,FARIDKOT,BJP,0,10th Pass,,,,Punjab
2024,2761,8380,Hanshraj Kol,ALLAHABAD,Apna Dal (Kamerawadi),1,Graduate,"Rs 1,28,57,000~ 1 Crore+","Rs 12,50,533~ 12 Lacs+",,Uttar Pradesh
2024,2762,454,Hanuman Beniwal,NAGAUR,Rashtriya Loktantrik Party,1,Graduate Professional,"Rs 81,10,760~ 81 Lacs+",Rs 0~,,Rajasthan
2024,2763,8168,Hanuman Prasad Mishra,SHRAWASTI,Kisan Mazdoor Sangharsh Party,5,12th Pass,"Rs 1,25,000~ 1 Lacs+",Rs 0~,,Uttar Pradesh
2024,2764,435,Hanuman Sahay,JAIPUR RURAL,BSP,0,Post Graduate,"Rs 7,74,000~ 7 Lacs+",Rs 0~,,Rajasthan
2024,2765,456,Hanuman Singh Kalvi,NAGAUR,Rashtriya Janshakti Party (Secular),0,Graduate Professional,,,,Rajasthan
2024,2766,4949,Hanumant Laxman Bondar,OSMANABAD,IND,0,8th Pass,"Rs 22,04,000~ 22 Lacs+","Rs 7,00,000~ 7 Lacs+",,Maharashtra
2024,2767,4905,Hanumant Narayan Mane,MADHA,IND,0,5th Pass,"Rs 25,000~ 25 Thou+",Rs 0~,,Maharashtra
2024,2768,3562,Hanumanthappa,DAVANAGERE,BSP,0,10th Pass,"Rs 27,25,000~ 27 Lacs+","Rs 8,50,000~ 8 Lacs+",,Karnataka
2024,2769,7037,Hanumesh,MAHBUBNAGAR,IND,2,Graduate,"Rs 1,00,20,000~ 1 Crore+","Rs 58,00,000~ 58 Lacs+",,Telangana
2024,2770,335,Haorungbam Sarat Singh,INNER MANIPUR,IND,0,Post Graduate,,,,Manipur
2024,2771,40,Har Kishore Singh,MORADABAD,SUCI(C),0,Post Graduate,"Rs 67,74,000~ 67 Lacs+","Rs 5,00,000~ 5 Lacs+",,Uttar Pradesh
