Year,Sno,ID,Candidate,Constituency,Party,Criminal Cases,Education,Total Assets,Total Liabilities,Constituency Type,State,Gender
2024,4527,1598,moorthy v,NAMAKKAL,IND,0,12th Pass,"Rs 18,26,938~ 18 Lacs+",Rs 0~,,Tamil Nadu,Male
2024,4528,1074,moorthy. v,CHENNAI NORTH,IND,0,Post Graduate,"Rs 67,62,720~ 67 Lacs+","Rs 15,50,000~ 15 Lacs+",,Tamil Nadu,Male
2024,4529,4925,more rohit ramkrushna,MADHA,IND,0,Graduate Professional,"Rs 72,97,400~ 72 Lacs+","Rs 29,14,740~ 29 Lacs+",,Maharashtra,Male
2024,4530,5935,mothe naresh,PEDDAPALLE,Peoples Party of India (Democratic),0,Graduate,,,,Telangana,Male
2024,4531,5615,mothkupelly prabhakar,WARANGAL,IND,0,Graduate,"Rs 2,40,000~ 2 Lacs+",Rs 0~,,Telangana,Male
2024,4532,2946,moti lal,JALORE,Aazad Samaj Party (Kanshi Ram),2,Graduate,"Rs 39,000~ 39 Thou+",Rs 0~,,Rajasthan,Male
2024,4533,1777,motilal singhania,BHILWARA,IND,0,Post Graduate,"Rs 48,42,165~ 48 Lacs+","Rs 5,00,000~ 5 Lacs+",,Rajasthan,Male
2024,4534,6025,mottadam . rajababu,ARAKU,Bharat Adivasi Party,0,Graduate Professional,Nil,Rs 0~,,Andhra Pradesh,Male
2024,4535,6077,motukur jagapathi,CHITTOOR,INC,0,Others,,,,Andhra Pradesh,Male
2024,4536,7015,moutam sampath,MALKAJGIRI,IND,1,Post Graduate,"Rs 5,66,282~ 5 Lacs+","Rs 90,000~ 90 Thou+",,Telangana,Male
2024,4537,2773,mozammel haque,BALURGHAT,All India Secular Front,1,Doctorate,"Rs 1,47,35,000~ 1 Crore+","Rs 38,00,000~ 38 Lacs+",,West Bengal,Male
2024,4538,1424,mp shanmugam,VELLORE,IND,0,12th Pass,"Rs 3,85,000~ 3 Lacs+",Rs 0~,,Tamil Nadu,Male
2024,4539,4152,mr sakharam naik,NORTH GOA,Akhil Bhartiya Parivar Party,0,10th Pass,"Rs 12,00,000~ 12 Lacs+","Rs 6,00,000~ 6 Lacs+",,Goa,Male
2024,4540,9032,mridul ojha,KOLKATA DAKSHIN,IND,0,Post Graduate,,,,West Bengal,Male
2024,4541,7508,mrinal kanti das,HOOGHLY,IND,0,10th Pass,"Rs 10,28,700~ 10 Lacs+",Rs 0~,,West Bengal,Male
2024,4542,3420,mrinal r hebbalkar,BELGAUM,INC,0,Graduate Professional,"Rs 13,94,47,200~ 13 Crore+","Rs 10,16,72,577~ 10 Crore+",,Karnataka,Male
2024,4543,9515,mritunjay kumar,PATALIPUTRA,Bhagidari Party(P),0,12th Pass,"Rs 29,97,200~ 29 Lacs+","Rs 11,50,000~ 11 Lacs+",,,Male
2024,4544,6476,mubeen zuberi zaheer ul afaque,BEED,IND,0,Others,"Rs 28,000~ 28 Thou+",Rs 0~,,Maharashtra,Male
2024,4545,7592,mudasir ahmad tantary,BARAMULLA,IND,0,12th Pass,,,,Jammu and Kashmir,Male
2024,4546,7031,mudavath balaraju naik,MAHBUBNAGAR,IND,0,Graduate Professional,"Rs 49,97,600~ 49 Lacs+","Rs 2,60,000~ 2 Lacs+",,Telangana,Male
2024,4547,3409,mudit bhatnagar,BHOPAL,SUCI(C),0,Post Graduate,"Rs 1,24,919~ 1 Lacs+",Rs 0~,,Madhya Pradesh,Male
2024,4548,3612,mudit chaurasia,BHOPAL,Akhil Bhartiya Aarakshit Samaj Party,0,10th Pass,"Rs 95,30,371~ 95 Lacs+","Rs 12,50,209~ 12 Lacs+",,Madhya Pradesh,Male
2024,4549,6389,mudit chaurasia,INDORE,IND,0,Others,"Rs 95,30,371~ 95 Lacs+","Rs 12,50,209~ 12 Lacs+",,Madhya Pradesh,Male
2024,4550,1226,mudiyarasu,THENI,All India Youth Development Party,0,Post Graduate,,,,Tamil Nadu,Male
2024,4551,8063,muhamad avas,VAISHALI,IND,0,8th Pass,"Rs 6,75,550~ 6 Lacs+","Rs 88,131~ 88 Thou+",,Bihar,Male
2024,4552,764,muhammed hamdullah sayeed,LAKSHADWEEP,INC,0,Graduate Professional,"Rs 14,85,48,173~ 14 Crore+",Rs 0~,,Lakshadweep,Male
2024,4553,8158,muinuddin ahamad khan alias hazi daddan khan,SHRAWASTI,BSP,10,12th Pass,"Rs 1,27,37,000~ 1 Crore+","Rs 2,50,000~ 2 Lacs+",,Uttar Pradesh,Male
2024,4554,1709,mujahid alam,KISHANGANJ,JD(U),1,Graduate,"Rs 2,45,60,407~ 2 Crore+","Rs 12,00,000~ 12 Lacs+",,Bihar,Male
2024,4555,2138,mujahid husain,AMROHA,BSP,1,Graduate,,,,Uttar Pradesh,Male
2024,4556,6287,mukesh chaupal,SAMASTIPUR,IND,0,Graduate,"Rs 13,66,000~ 13 Lacs+",Rs 0~,,Bihar,Male
2024,4557,3075,mukesh dhangar,MATHURA,INC,0,Post Graduate,"Rs 1,25,016~ 1 Lacs+",Rs 0~,,Uttar Pradesh,Male
2024,4558,2536,mukesh gena,AJMER,Bharatiya Yuva Jan Ekta Party,0,Graduate Professional,"Rs 72,95,000~ 72 Lacs+","Rs 4,50,000~ 4 Lacs+",,Rajasthan,Male
2024,4559,4896,mukesh govindrao ghodake,LATUR,IND,0,Graduate,"Rs 14,49,000~ 14 Lacs+",Rs 0~,,Maharashtra,Male
2024,4560,7459,mukesh kailasnath tiwari,THANE,Bhim Sena,0,8th Pass,,,,Maharashtra,Male
2024,4561,7376,mukesh kumar,MUZAFFARPUR,IND,1,Not Given,Rs 700~ 7 Hund+,Rs 0~,,Bihar,Male
2024,4562,2237,mukesh kumar,BHAGALPUR,Akhil Bhartiya Parivar Party,0,Post Graduate,"Rs 27,00,000~ 27 Lacs+",Rs 0~,,Bihar,Male
2024,4563,6464,mukesh kumar (bharti),KHERI,Rashtriya Vikalp Party,2,Post Graduate,"Rs 5,59,339~ 5 Lacs+","Rs 2,73,800~ 2 Lacs+",,Uttar Pradesh,Male
2024,4564,2873,mukesh kumar agrawal,MAHASAMUND,IND,0,Post Graduate,"Rs 1,59,69,751~ 1 Crore+",Rs 0~,,Chhattisgarh,Male
2024,4565,9327,mukesh kumar jha,GODDA,IND,0,10th Pass,,,,Jharkhand,Male
2024,4566,2498,mukesh kumar sharma,BAGHPAT,Azad Adhikar Sena,0,Post Graduate,"Rs 14,62,607~ 14 Lacs+","Rs 5,24,051~ 5 Lacs+",,Uttar Pradesh,Male
2024,4567,6550,mukesh manohar agarwal,MAVAL,IND,4,10th Pass,"Rs 95,78,000~ 95 Lacs+","Rs 3,95,000~ 3 Lacs+",,Maharashtra,Male
2024,4568,6896,mukesh mulchand koli,JALGAON,IND,0,Graduate,"Rs 3,70,000~ 3 Lacs+",Rs 0~,,Maharashtra,Male
2024,4569,6897,mukesh prabhat rathod,JALNA,Akhil Bhartiya Parivar Party,2,Others,"Rs 2,57,100~ 2 Lacs+",Rs 0~,,Maharashtra,Male
2024,4570,980,mukesh prakash,GARHWAL,IND,0,12th Pass,,,,Uttarakhand,Male
2024,4571,5214,mukesh rajput,FARRUKHABAD,BJP,0,Graduate,"Rs 9,36,80,840~ 9 Crore+",Rs 0~,,Uttar Pradesh,Male
2024,4572,2901,mukesh saini,PALI,IND,0,Post Graduate,"Rs 10,16,000~ 10 Lacs+",Rs 0~,,Rajasthan,Male
2024,4573,3173,mukesh yadav,HOSHANGABAD,IND,0,8th Pass,"Rs 1,64,000~ 1 Lacs+","Rs 22,000~ 22 Thou+",,Madhya Pradesh,Male
2024,4574,3783,mukeshkumar chandrakaant dalal,SURAT,BJP,0,Post Graduate,"Rs 17,80,13,262~ 17 Crore+","Rs 1,79,57,360~ 1 Crore+",,Gujarat,Male
2024,4575,2016,mukthar ali khan,BANGALORE CENTRAL,Karnataka Karmikara Paksha,0,10th Pass,,,,Karnataka,Male
2024,4576,9042,mukti,KOLKATA DAKSHIN,Right to Recall Party,0,12th Pass,"Rs 3,15,000~ 3 Lacs+",Rs 0~,,West Bengal,Male
2024,4577,9466,muktinath singh,DEORIA,Janta Samta Party,0,12th Pass,"Rs 88,35,000~ 88 Lacs+","Rs 5,00,000~ 5 Lacs+",,Uttar Pradesh,Male
2024,4578,3522,muktipada konai,JANGIPUR,IND,0,Post Graduate,"Rs 2,51,21,809~ 2 Crore+","Rs 10,00,000~ 10 Lacs+",,West Bengal,Male
2024,4579,5090,mukul biswas,BARDHAMAN PURBA,BSP,0,Post Graduate,"Rs 89,72,835~ 89 Lacs+","Rs 2,22,388~ 2 Lacs+",,West Bengal,Male
2024,4580,6223,mukut mani adhikari,RANAGHAT,AITC,4,Graduate Professional,,,,West Bengal,Male
2024,4581,6451,mulayam singh,ETAWAH,IND,0,Graduate,"Rs 83,24,032~ 83 Lacs+",Rs 0~,,Uttar Pradesh,Male
2024,4582,5928,mulkalla rajendraprasad,PEDDAPALLE,IND,0,12th Pass,"Rs 5,000~ 5 Thou+",Rs 0~,,Telangana,Male
2024,4583,7752,mumataz abdulsattar ansari,BHIWANDI,BSP,0,8th Pass,"Rs 6,84,722~ 6 Lacs+",Rs 0~,,Maharashtra,Male
2024,4584,9030,mumtaz ali,KOLKATA DAKSHIN,IND,0,Graduate,"Rs 24,81,300~ 24 Lacs+",Rs 0~,,West Bengal,Female
2024,4585,4794,munesh nagar,GWALIOR,Vikas India Party,0,8th Pass,,,,Madhya Pradesh,Male
2024,4586,7882,muneshwar tiwari,PURVI CHAMPARAN,IND,0,10th Pass,"Rs 87,50,000~ 87 Lacs+",Rs 0~,,Bihar,Male
2024,4587,304,mungantiwar sudhir sacchidanand,CHANDRAPUR,BJP,2,Post Graduate,"Rs 17,65,64,907~ 17 Crore+","Rs 5,41,95,388~ 5 Crore+",,Maharashtra,Male
2024,4588,952,munib narjinary,ALIPURDUARS,BSP,0,Graduate,"Rs 12,72,000~ 12 Lacs+",Rs 0~,,West Bengal,Male
2024,4589,9589,munilal yadav,JAHANABAD,IND,0,Doctorate,"Rs 60,47,937~ 60 Lacs+","Rs 3,54,559~ 3 Lacs+",,Bihar,Male
2024,4590,7577,munir ahmad khan,BARAMULLA,Jammu and Kashmir Nationalist Peoples Front,0,12th Pass,,,,Jammu and Kashmir,Male
2024,4591,2775,munish tamang,DARJEELING,INC,0,Doctorate,"Rs 2,56,76,575~ 2 Crore+","Rs 91,87,290~ 91 Lacs+",,West Bengal,Male
2024,4592,2352,munivenkatappa m.p,CHIKKBALLAPUR,CPI(M),1,Graduate,"Rs 15,61,500~ 15 Lacs+",Rs 0~,,Karnataka,Male
2024,4593,9468,munna kumar,NALANDA,Samajwadi Lok Parishad,0,Post Graduate,"Rs 1,25,000~ 1 Lacs+","Rs 6,300~ 6 Thou+",,Bihar,Male
2024,4594,9660,munna kumar,NALANDA,Sankhyanupati Bhagidari Party,0,12th Pass,"Rs 5,55,000~ 5 Lacs+",Rs 0~,,Bihar,Male
2024,4595,5664,munna lal,HARDOI,Naari Nar Rakshak Party,0,Graduate,,,,Uttar Pradesh,Male
2024,4596,7821,munnalal gajraj prajapati,MUMBAI NORTH,IND,6,5th Pass,"Rs 3,94,000~ 3 Lacs+",Rs 0~,,Maharashtra,Male
2024,4597,4770,munnalal jatav,HATHRAS,IND,0,8th Pass,"Rs 4,24,800~ 4 Lacs+",Rs 0~,,Uttar Pradesh,Male
2024,4598,6408,munnalal s/o dhannalal teji,KHANDWA,BSP,0,12th Pass,"Rs 46,86,500~ 46 Lacs+","Rs 6,16,132~ 6 Lacs+",,Madhya Pradesh,Male
2024,4599,9311,munni hansda,DUMKA,Samata Party,0,12th Pass,"Rs 11,60,159~ 11 Lacs+","Rs 2,00,000~ 2 Lacs+",,Jharkhand,Female
2024,4600,9342,munshi kisku,RAJMAHAL,Navyug Pragatisheel Morcha,0,Literate,,,,Jharkhand,Male
2024,4601,1109,munuswamy m,CHENNAI SOUTH,Viro Ke Vir Indian Party,0,10th Pass,"Rs 1,31,53,000~ 1 Crore+","Rs 1,24,682~ 1 Lacs+",,Tamil Nadu,Male
2024,4602,7235,muqeem meena nagri,DHULE,Bhim Sena,0,Others,"Rs 30,000~ 30 Thou+",Rs 0~,,Maharashtra,Male
2024,4603,3076,muraleedharan koncherillam,ALAPPUZHA,BSP,0,12th Pass,"Rs 44,59,000~ 44 Lacs+","Rs 30,00,000~ 30 Lacs+",,Kerala,Male
2024,4604,1023,murali s,SALEM,BSP,0,Graduate Professional,"Rs 2,57,000~ 2 Lacs+",Rs 0~,,Tamil Nadu,Male
2024,4605,219,murali sankar. s,VILUPPURAM,Pattali Makkal Katchi,0,Graduate,,,,Tamil Nadu,Male
2024,4606,1269,murali. m,KARUR,IND,0,Graduate,"Rs 5,65,500~ 5 Lacs+",Rs 0~,,Tamil Nadu,Male
2024,4607,6420,muralidhar,MANDSOUR,IND,0,8th Pass,"Rs 12,25,600~ 12 Lacs+","Rs 3,80,604~ 3 Lacs+",,Madhya Pradesh,Male
2024,4608,3123,muralidharan,VADAKARA,IND,0,10th Pass,"Rs 21,82,257~ 21 Lacs+","Rs 50,000~ 50 Thou+",,Kerala,Male
2024,4609,401,murari lal meena,DAUSA,INC,0,Others,"Rs 13,57,14,010~ 13 Crore+","Rs 21,66,932~ 21 Lacs+",,Rajasthan,Male
2024,4610,1451,murasoli s,THANJAVUR,DMK,6,Graduate Professional,,,,Tamil Nadu,Male
2024,4611,8793,murli dhar,BANSGAON,IND,0,Literate,"Rs 5,33,000~ 5 Lacs+",Rs 0~,,Uttar Pradesh,Male
2024,4612,1766,murlidhar lalsing pawar,AKOLA,IND,0,Post Graduate,"Rs 1,01,30,000~ 1 Crore+","Rs 3,300~ 3 Thou+",,Maharashtra,Male
2024,4613,6044,murlidhar mohol,PUNE,BJP,3,Graduate,"Rs 24,32,44,483~ 24 Crore+","Rs 14,85,57,877~ 14 Crore+",,Maharashtra,Male
2024,4614,4171,murtoja hossain bokul,JANGIPUR,INC,1,10th Pass,"Rs 79,44,296~ 79 Lacs+","Rs 15,09,512~ 15 Lacs+",,West Bengal,Male
2024,4615,1111,murugan p,CHENNAI SOUTH,IND,0,8th Pass,,,,Tamil Nadu,Male
2024,4616,1164,murugan y,NILGIRIS,IND,0,10th Pass,"Rs 14,55,799~ 14 Lacs+",Rs 0~,,Tamil Nadu,Male
2024,4617,201,"muruganandam, a.p.",TIRUPPUR,BJP,5,Post Graduate,"Rs 32,27,01,890~ 32 Crore+","Rs 10,65,000~ 10 Lacs+",,Tamil Nadu,Male
2024,4618,1450,muruganantham m,THANJAVUR,BJP,32,8th Pass,"Rs 2,29,04,971~ 2 Crore+","Rs 51,60,020~ 51 Lacs+",,Tamil Nadu,Male
2024,4619,1174,murugesan,NILGIRIS,IND,0,12th Pass,"Rs 2,09,135~ 2 Lacs+",Rs 0~,,Tamil Nadu,Male
2024,4620,825,murugesan (a) vishnu murugesan c,DINDIGUL,IND,5,12th Pass,,,,Tamil Nadu,Male
2024,4621,838,murugesan m,KALLAKURICHI,IND,0,12th Pass,"Rs 21,92,390~ 21 Lacs+",Rs 0~,,Tamil Nadu,Male
2024,4622,1276,murugesan. k,KARUR,Ganasangam Party of India,0,12th Pass,"Rs 3,82,000~ 3 Lacs+",Rs 0~,,Tamil Nadu,Male
2024,4623,1233,murugesan. p,KARUR,IND,0,5th Pass,"Rs 44,33,264~ 44 Lacs+","Rs 22,00,000~ 22 Lacs+",,Tamil Nadu,Male
2024,4624,2970,murugesh. r,BANGALORE CENTRAL,IND,0,10th Pass,"Rs 10,77,000~ 10 Lacs+",Rs 0~,,Karnataka,Male
2024,4625,7398,mushahid raza,SITAMARHI,Desh Janhit Party,0,10th Pass,,,,Bihar,Male
2024,4626,8362,mushir ahmad siddiqui,PHULPUR,Peoples Party of India (Democratic),1,Graduate,"Rs 2,63,637~ 2 Lacs+",Rs 0~,,Uttar Pradesh,Male
2024,4627,878,mushrat husain,MORADABAD,IND,0,Graduate,"Rs 35,50,000~ 35 Lacs+",Rs 0~,,Uttar Pradesh,Male
2024,4628,4859,mushtak ajij mulla,KOLHAPUR,IND,0,12th Pass,"Rs 1,23,000~ 1 Lacs+",Rs 0~,,Maharashtra,Male
2024,4629,4039,mushtak alam,ARARIA,IND,2,5th Pass,"Rs 7,28,90,900~ 7 Crore+","Rs 3,50,000~ 3 Lacs+",,Bihar,Male
2024,4630,7586,mushtaq ahmad mir,BARAMULLA,National Loktantrik Party,0,8th Pass,,,,Jammu and Kashmir,Male
2024,4631,7690,mushtaque haider shaikh,MUMBAI NORTH - CENTRAL,IND,0,Graduate,"Rs 49,03,600~ 49 Lacs+","Rs 16,00,000~ 16 Lacs+",,Maharashtra,Male
2024,4632,4206,muslim khan,BADAUN,BSP,1,Others,"Rs 2,36,60,000~ 2 Crore+",Rs 0~,,Uttar Pradesh,Male
2024,4633,6502,mustafa mainoddin shaikh,BEED,IND,0,10th Pass,"Rs 8,000~ 8 Thou+",Rs 0~,,Maharashtra,Male
2024,4634,2434,mustafa mainoddin shaikh,PARBHANI,IND,0,10th Pass,"Rs 8,000~ 8 Thou+",Rs 0~,,Maharashtra,Male
2024,4635,5008,mustakbhai jamalbhai sanghani,SABARKANTHA,IND,1,10th Pass,,,,Gujarat,Male
2024,4636,1300,mutharasu pandiyan v,SIVAGANGA,IND,0,Graduate Professional,"Rs 26,02,366~ 26 Lacs+","Rs 87,000~ 87 Thou+",,Tamil Nadu,Male
2024,4637,231,muthukannu c,VIRUDHUNAGAR,Tamilaga Makkal Nala Katchi,0,Graduate Professional,"Rs 29,44,800~ 29 Lacs+",Rs 0~,,Tamil Nadu,Male
2024,4638,1210,muthukumar,THENI,IND,0,Graduate Professional,"Rs 3,72,000~ 3 Lacs+",Rs 0~,,Tamil Nadu,Male
2024,4639,1178,muthukumar,PERAMBALUR,IND,0,12th Pass,"Rs 2,03,83,902~ 2 Crore+","Rs 31,00,000~ 31 Lacs+",,Tamil Nadu,Male
2024,4640,1570,muthupandi s,MADURAI,IND,0,8th Pass,,,,Tamil Nadu,Male
2024,4641,1493,muthuraman a,TIRUNELVELI,Aravor Munnetra Kazhagam,0,10th Pass,"Rs 58,15,214~ 58 Lacs+","Rs 4,61,277~ 4 Lacs+",,Tamil Nadu,Male
2024,4642,1356,muthusamy p p,COIMBATORE,IND,0,Post Graduate,"Rs 2,00,000~ 2 Lacs+",Rs 0~,,Tamil Nadu,Male
2024,4643,1016,muthusamy s,SALEM,IND,0,Others,"Rs 50,000~ 50 Thou+",Rs 0~,,Tamil Nadu,Male
2024,4644,7767,mutkiri shankar nagesh,BHIWANDI,IND,0,Graduate,"Rs 47,67,119~ 47 Lacs+","Rs 8,92,148~ 8 Lacs+",,Maharashtra,Male
2024,4645,4370,muttappa mudakappa hirekumbi,BAGALKOT,Raita Bharat Party,0,Illiterate,,,,Karnataka,Male
2024,4646,5720,mutyam arjuna raju,KHAMMAM,IND,0,Post Graduate,"Rs 10,10,000~ 10 Lacs+","Rs 1,60,000~ 1 Lacs+",,Telangana,Male
2024,4647,1640,muvith kumar n,RAMANATHAPURAM,IND,0,Graduate,"Rs 1,36,636~ 1 Lacs+",Rs 0~,,Tamil Nadu,Male
2024,4648,7712,muzafar ali shaikh,MUMBAI NORTH - CENTRAL,IND,1,10th Pass,"Rs 13,95,341~ 13 Lacs+","Rs 5,34,477~ 5 Lacs+",,Maharashtra,Male
2024,4649,7590,muzaffar hussain dar,BARAMULLA,IND,0,10th Pass,"Rs 5,17,00,000~ 5 Crore+",Rs 0~,,Jammu and Kashmir,Male
2024,4650,3037,muzakkir hasan laskar,KARIMGANJ,IND,1,Graduate,,,,Assam,Male
2024,4651,1394,mylvakanan d,ERODE,IND,3,12th Pass,"Rs 42,08,690~ 42 Lacs+","Rs 17,48,000~ 17 Lacs+",,Tamil Nadu,Male
2024,4652,1384,n ashok kumar,ERODE,IND,0,5th Pass,"Rs 4,65,000~ 4 Lacs+","Rs 40,000~ 40 Thou+",,Tamil Nadu,Male
2024,4653,171,n d chandramohan,PERAMBALUR,AIADMK,0,12th Pass,"Rs 4,85,13,858~ 4 Crore+","Rs 88,18,537~ 88 Lacs+",,Tamil Nadu,Male
2024,4654,6613,n dasaradha rami reddy,VIJAYAWADA,All India Jaihind Party,0,Post Graduate,"Rs 1,11,55,000~ 1 Crore+",Rs 0~,,Andhra Pradesh,Male
2024,4655,2120,n jayarajan,KOLLAM,IND,0,10th Pass,,,,Kerala,Male
2024,4656,3132,n k premachandran,KOLLAM,Revolutionary Socialist Party,5,Graduate Professional,"Rs 3,11,94,899~ 3 Crore+","Rs 38,00,000~ 38 Lacs+",,Kerala,Male
2024,4657,8957,n k sharma,PATIALA,SAD,3,Graduate,"Rs 32,07,26,079~ 32 Crore+","Rs 12,46,18,805~ 12 Crore+",,Punjab,Male
2024,4658,2102,n keshava nayak,KASARAGOD,IND,0,8th Pass,"Rs 28,50,000~ 28 Lacs+","Rs 1,55,000~ 1 Lacs+",,Kerala,Male
2024,4659,2595,n krishnappa,BANGALORE RURAL,Pyramid Party of India,0,10th Pass,"Rs 89,56,914~ 89 Lacs+",Rs 0~,,Karnataka,Male
2024,4660,1324,n manikkam,SRIPERUMBUDUR,IND,0,Illiterate,,,,Tamil Nadu,Male
2024,4661,2307,n s k puram sasikumar,PALAKKAD,IND,1,8th Pass,"Rs 66,000~ 66 Thou+",Rs 0~,,Kerala,Male
2024,4662,1473,n sathishkumar,TIRUPPUR,IND,1,Illiterate,"Rs 47,500~ 47 Thou+","Rs 11,50,000~ 11 Lacs+",,Tamil Nadu,Male
2024,4663,693,n sekar,ARANI,IND,2,Illiterate,"Rs 48,25,000~ 48 Lacs+","Rs 44,00,700~ 44 Lacs+",,Tamil Nadu,Male
2024,4664,809,n sivakumar,VELLORE,IND,0,10th Pass,"Rs 25,50,003~ 25 Lacs+",Rs 0~,,Tamil Nadu,Male
2024,4665,1642,n sivanandam,RAMANATHAPURAM,BSP,0,Graduate,,,,Tamil Nadu,Male
2024,4666,1639,n sivashankar,RAMANATHAPURAM,IND,0,Graduate,"Rs 9,54,516~ 9 Lacs+",Rs 0~,,Tamil Nadu,Male
2024,4667,1474,n subramani,TIRUPPUR,IND,0,5th Pass,"Rs 8,89,743~ 8 Lacs+",Rs 0~,,Tamil Nadu,Male
2024,4668,1726,n sugumar,ARAKKONAM,IND,0,8th Pass,"Rs 3,70,000~ 3 Lacs+",Rs 0~,,Tamil Nadu,Male
2024,4669,6083,n. bhupathi,CHITTOOR,IND,0,Graduate,"Rs 2,00,000~ 2 Lacs+",Rs 0~,,Andhra Pradesh,Male
2024,4670,6096,n. gangaiah,CHITTOOR,IND,0,12th Pass,,,,Andhra Pradesh,Male
2024,4671,4311,n. p. rathod,PORBANDAR,BSP,0,Graduate Professional,"Rs 23,55,000~ 23 Lacs+","Rs 1,30,000~ 1 Lacs+",,Gujarat,Male
2024,4672,3145,n. raghavan s/o damu,KOZHIKODE,IND,0,5th Pass,"Rs 7,76,858~ 7 Lacs+","Rs 7,84,413~ 7 Lacs+",,Kerala,Male
2024,4673,5103,n. reddeppa,CHITTOOR,YSRCP,0,Post Graduate,"Rs 3,15,64,398~ 3 Crore+","Rs 41,41,050~ 41 Lacs+",,Andhra Pradesh,Male
2024,4674,5392,n. tirupati,ADILABAD,Vidhyarthula Rajakiya Party,0,Graduate,"Rs 13,000~ 13 Thou+",Rs 0~,,Telangana,Male
2024,4675,3818,n. v. naveen kumar,SHIMOGA,IND,0,Others,,,,Karnataka,Male
2024,4676,2336,n.basavaraju,MANDYA,IND,0,10th Pass,"Rs 52,80,000~ 52 Lacs+",Rs 0~,,Karnataka,Male
2024,4677,6080,n.chandra babu,CHITTOOR,IND,0,12th Pass,Nil,Rs 0~,,Andhra Pradesh,Male
2024,4678,1105,n.narayanaswamy,CHENNAI SOUTH,IND,0,Graduate Professional,"Rs 37,500~ 37 Thou+",Rs 0~,,Tamil Nadu,Male
2024,4679,2080,n.r. prajapati,TIKAMGARH,Adarsh Nyay Rakshak Party,0,Post Graduate,"Rs 29,43,000~ 29 Lacs+",Rs 0~,,Madhya Pradesh,Male
2024,4680,92,n.raman,CHENNAI CENTRAL,Tamilnadu Makkal Nalvazhvu Periyakkam,0,Others,,,,Tamil Nadu,Male
2024,4681,9392,naba charan majhi,MAYURBHANJ,BJP,1,Graduate,"Rs 74,07,000~ 74 Lacs+",Rs 0~,,Odisha,Male
2024,4682,7864,naba kumar sarania (hira bhai),VALMIKI NAGAR,Gana Suraksha Party,4,Graduate,"Rs 4,00,46,569~ 4 Crore+","Rs 15,11,993~ 15 Lacs+",,Bihar,Male
2024,4683,8052,nabakishore pradhan,SAMBALPUR,SUCI(C),0,Graduate,"Rs 33,845~ 33 Thou+",Rs 0~,,Odisha,Male
2024,4684,252,nabam tuki,ARUNACHAL WEST,INC,1,Graduate,"Rs 62,10,25,404~ 62 Crore+","Rs 4,16,20,010~ 4 Crore+",,Arunachal Pradesh,Male
2024,4685,963,nabi barman,COOCH BEHAR,IND,0,10th Pass,,,,West Bengal,Male
2024,4686,8385,nadeem ashraf,SANT KABIR NAGAR,BSP,0,Graduate,"Rs 38,38,626~ 38 Lacs+","Rs 10,49,000~ 10 Lacs+",,Uttar Pradesh,Male
2024,4687,4263,nadeem mahammad hala,JAMNAGAR,IND,4,5th Pass,"Rs 4,62,000~ 4 Lacs+","Rs 2,50,000~ 2 Lacs+",,Gujarat,Male
2024,4688,7027,nadiminti srinivasulu,MAHBUBNAGAR,IND,0,10th Pass,"Rs 14,33,000~ 14 Lacs+",Rs 0~,,Telangana,Male
2024,4689,2830,naeemuddin,AMROHA,IND,0,10th Pass,"Rs 1,80,000~ 1 Lacs+",Rs 0~,,Uttar Pradesh,Male
2024,4690,8790,nafees akhtar,GORAKHPUR,IND,0,Graduate Professional,,,,Uttar Pradesh,Male
2024,4691,8369,nafis ahamad,PHULPUR,IND,0,5th Pass,"Rs 51,07,034~ 51 Lacs+",Rs 0~,,Uttar Pradesh,Male
2024,4692,7729,nafis ahmad ansari,KALYAN,IND,0,8th Pass,"Rs 16,28,730~ 16 Lacs+","Rs 3,55,000~ 3 Lacs+",,Maharashtra,Male
2024,4693,7872,nafish ahmad,PASCHIM CHAMPARAN,IND,1,8th Pass,"Rs 57,86,621~ 57 Lacs+",Rs 0~,,Bihar,Male
2024,4694,3391,nagajyoti.b.n.,BIJAPUR,SUCI(C),0,10th Pass,"Rs 4,16,646~ 4 Lacs+",Rs 0~,,Karnataka,Female
2024,4695,5875,nagamani acha,MEDAK,IND,0,10th Pass,,,,Telangana,Female
2024,4696,3823,nagaraj anant shirali,UTTARA KANNADA,IND,0,10th Pass,"Rs 44,08,500~ 44 Lacs+","Rs 1,00,000~ 1 Lacs+",,Karnataka,Male
2024,4697,4393,nagaraj kalal,KOPPAL,IND,0,Post Graduate,"Rs 57,86,203~ 57 Lacs+","Rs 1,79,544~ 1 Lacs+",,Karnataka,Male
2024,4698,3396,nagaraj karennavar,DHARWAD,Karnataka Rashtra Samithi,2,12th Pass,"Rs 59,18,470~ 59 Lacs+","Rs 42,95,285~ 42 Lacs+",,Karnataka,Male
2024,4699,1422,nagaraj p,VELLORE,IND,0,Post Graduate,"Rs 41,50,000~ 41 Lacs+","Rs 17,80,000~ 17 Lacs+",,Tamil Nadu,Male
2024,4700,3962,nagaraj s kalkutagar,BAGALKOT,IND,0,Post Graduate,,,,Karnataka,Male
2024,4701,796,nagaraj. a,VILUPPURAM,IND,0,Post Graduate,"Rs 2,75,000~ 2 Lacs+",Rs 0~,,Tamil Nadu,Male
2024,4702,1581,nagarajan k,MAYILADUTHURAI,IND,0,10th Pass,"Rs 2,93,986~ 2 Lacs+",Rs 0~,,Tamil Nadu,Male
